MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,SaleType,SaleCondition,SalePrice,HomeAge,HasRemodAdd,GenQual,HasProxArtery,HasProxFeedr,HasProxRRNn,HasProxRRAn,HasProxPosN,HasProxPosA,HasProxRRNe,HasProxRRAe
RL,8400,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,Av,GLQ,712,Unf,0,761,GasA,5,Y,SBrkr,1484,0,0,1484,1,0,2,0,3,1,8,0,NoFireplace,Attchd,RFn,2,TA,TA,Y,0,35,0,144,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,213000,19,1,112,0,0,0,0,0,0,0,0
RM,5600,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,2fmCon,2Story,5,Hip,CompShg,VinylSd,Wd Shng,2,Slab,NoBsmt,NoBsmt,NoBsmt,NoBsmt,0,NoBsmt,0,0,GasA,2,N,SBrkr,372,720,0,1092,0,0,2,0,3,2,5,0,NoFireplace,NoGarage,NoGarage,0,NoGarage,NoGarage,N,0,0,0,0,0,0,NoPool,NoFence,Othr,3500,WD,Normal,55000,93,1,16,0,0,0,0,0,0,0,0
RL,115149,Pave,NoAlley,IR2,Low,AllPub,CulDSac,Sev,ClearCr,1Fam,1Story,5,Gable,CompShg,Plywood,Plywood,3,CBlock,Gd,TA,Gd,GLQ,1219,Unf,0,424,GasA,3,Y,SBrkr,1824,0,0,1824,1,0,2,0,2,1,8,2,TA,Attchd,Unf,2,TA,TA,Y,380,48,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,302000,52,1,84,0,0,0,0,0,0,0,0
RL,6240,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,TwnhsE,1Story,5,Hip,CompShg,MetalSd,MetalSd,3,PConc,Gd,TA,No,GLQ,863,Unf,0,461,GasA,5,Y,SBrkr,1324,0,0,1324,1,0,2,0,2,1,8,1,Gd,Attchd,Fin,2,TA,TA,Y,192,38,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,254000,17,0,128,0,0,0,0,0,0,0,0
RL,9018,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,5,Hip,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,Av,Unf,0,Unf,0,728,GasA,5,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,8,1,Gd,Attchd,Fin,2,TA,TA,Y,100,24,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,New,Partial,179540,16,0,112,0,0,0,0,0,0,0,0
RL,7162,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,1Fam,1Story,7,Gable,CompShg,HdBoard,HdBoard,3,PConc,TA,TA,No,Unf,0,Unf,0,876,GasA,3,Y,SBrkr,904,0,0,904,0,0,1,0,3,1,8,0,NoFireplace,Attchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,NoPool,MnPrv,NoMiscFeature,0,WD,Abnorml,109900,57,0,45,0,0,0,0,0,0,0,0
RL,4130,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,1Fam,1Story,6,Gable,CompShg,VinylSd,VinylSd,3,CBlock,TA,TA,No,Unf,0,Unf,0,270,GasA,4,Y,SBrkr,729,0,0,729,0,0,1,0,2,1,3,0,NoFireplace,NoGarage,NoGarage,0,NoGarage,NoGarage,N,0,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,52000,88,1,36,0,0,0,0,0,0,0,0
C (all),8712,Pave,Pave,Reg,HLS,AllPub,Inside,Mod,IDOTRR,1Fam,1.5Fin,7,Gable,CompShg,MetalSd,MetalSd,3,Stone,TA,TA,Mn,Unf,0,Unf,0,859,GasA,4,Y,SBrkr,859,319,0,1178,0,0,1,0,2,1,8,0,NoFireplace,Detchd,RFn,1,TA,TA,N,68,0,98,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Abnorml,102776,123,1,36,0,0,0,0,0,0,0,0
RL,4671,Pave,NoAlley,IR1,HLS,AllPub,Inside,Gtl,StoneBr,TwnhsE,1Story,5,Gable,CompShg,HdBoard,HdBoard,3,PConc,Gd,TA,Mn,GLQ,767,Unf,0,461,GasA,4,Y,SBrkr,1228,0,0,1228,1,0,2,0,2,1,8,1,Gd,Attchd,Fin,2,TA,TA,Y,168,120,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,189000,35,1,128,0,0,0,0,0,0,0,0
RL,9873,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,2fmCon,1Story,5,Gable,CompShg,HdBoard,HdBoard,3,CBlock,TA,TA,Av,ALQ,789,Unf,0,171,GasW,3,N,SBrkr,960,0,0,960,1,0,1,0,3,1,8,0,NoFireplace,Detchd,Unf,2,TA,TA,Y,0,288,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,129000,53,0,36,0,0,0,1,0,0,0,0
RL,13517,Pave,NoAlley,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,1Fam,2Story,8,Gable,CompShg,HdBoard,Plywood,3,CBlock,TA,TA,No,GLQ,533,Unf,0,192,GasA,5,Y,SBrkr,725,754,0,1479,0,0,2,1,3,1,8,0,NoFireplace,Attchd,RFn,2,TA,TA,Y,0,44,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,130500,47,1,96,0,0,0,0,0,0,0,1
RL,10140,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1Fam,1Story,5,Hip,CompShg,HdBoard,HdBoard,3,CBlock,Gd,TA,No,Unf,0,Unf,0,1064,GasA,3,Y,SBrkr,1350,0,0,1350,0,0,2,0,3,1,8,1,TA,Attchd,RFn,2,TA,TA,Y,0,0,0,0,0,0,NoPool,MnPrv,NoMiscFeature,0,WD,Normal,165000,49,0,54,0,0,0,0,0,0,0,0
RM,10800,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,1Fam,2Story,8,Gable,CompShg,Wd Sdng,VinylSd,4,BrkTil,TA,TA,No,Unf,0,Unf,0,718,GasA,5,Y,SBrkr,1576,978,0,2554,0,0,1,1,3,1,8,0,NoFireplace,Detchd,Unf,2,TA,TA,P,0,48,143,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,159500,133,1,63,0,0,0,0,0,0,0,0
RL,10000,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1Fam,1Story,6,Gable,CompShg,HdBoard,HdBoard,3,CBlock,Gd,TA,No,BLQ,1084,Unf,0,92,GasA,4,Y,SBrkr,1178,0,0,1178,0,1,1,1,3,1,8,1,Fa,Attchd,Unf,2,TA,TA,Y,224,0,0,0,0,0,NoPool,MnPrv,NoMiscFeature,0,WD,Normal,157000,50,1,60,0,0,0,0,0,0,0,0
RL,10542,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,1Fam,2Story,5,Hip,CompShg,Wd Sdng,ImStucc,3,PConc,Gd,TA,Gd,GLQ,1173,Unf,0,138,GasA,5,Y,SBrkr,1325,1093,0,2418,1,0,2,1,3,1,8,1,TA,Attchd,RFn,3,TA,TA,Y,250,154,216,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,341000,30,1,112,0,0,0,0,0,0,0,0
RL,9920,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,6,Gable,CompShg,HdBoard,Plywood,3,CBlock,Gd,TA,Gd,ALQ,523,Unf,0,448,GasA,3,Y,SBrkr,971,0,0,971,0,0,1,1,3,1,8,1,Po,Attchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,128500,54,0,45,0,0,0,0,0,0,0,0
RL,6563,Pave,NoAlley,IR1,Low,AllPub,CulDSac,Mod,StoneBr,1Fam,1Story,5,Gable,CompShg,HdBoard,HdBoard,3,PConc,Gd,TA,Gd,GLQ,1148,Unf,0,594,GasA,3,Y,SBrkr,1742,0,0,1742,1,0,2,0,2,1,8,1,TA,Attchd,RFn,2,TA,TA,Y,114,28,234,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,275000,38,0,128,0,0,0,0,0,0,0,0
RM,4426,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,TwnhsE,1Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,Av,GLQ,662,Unf,0,186,GasA,5,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,8,0,NoFireplace,Attchd,RFn,2,TA,TA,Y,160,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,143000,19,0,96,0,0,0,0,0,0,0,0
RL,8120,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,7,Gable,CompShg,MetalSd,MetalSd,4,CBlock,TA,TA,No,ALQ,191,Unf,0,673,GasA,5,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,8,0,NoFireplace,Detchd,Unf,2,TA,TA,Y,0,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,124500,53,0,36,0,0,0,0,0,0,0,0
RL,8172,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1Fam,1.5Fin,6,Gable,CompShg,MetalSd,MetalSd,3,PConc,TA,TA,No,Unf,0,Unf,0,941,GasA,5,Y,SBrkr,997,473,0,1470,0,0,2,0,4,1,8,0,NoFireplace,Detchd,Unf,1,TA,TA,Y,0,0,0,0,156,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,135000,69,1,36,0,0,0,0,0,0,0,0
RL,13286,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Edwards,1Fam,1Story,5,Hip,CompShg,CemntBd,CmentBd,3,PConc,Ex,TA,No,GLQ,1234,Unf,0,464,GasA,5,Y,SBrkr,1698,0,0,1698,1,0,2,0,3,1,8,1,Gd,Attchd,Fin,3,TA,TA,Y,327,64,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,320000,16,1,225,0,0,0,0,0,0,0,0
RL,6960,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6,Gable,CompShg,HdBoard,Plywood,3,CBlock,TA,TA,No,ALQ,375,BLQ,239,250,GasA,3,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,8,0,NoFireplace,Detchd,Unf,2,TA,TA,Y,96,0,0,0,0,0,NoPool,NoFence,Shed,500,WD,Normal,120500,53,0,48,0,0,0,0,0,0,0,0
RL,21695,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,1Fam,1Story,9,Hip,CompShg,Wd Sdng,Plywood,4,CBlock,Gd,TA,No,GLQ,808,Unf,0,72,GasA,5,Y,SBrkr,1680,0,0,1680,1,0,2,0,3,1,8,1,Gd,Attchd,Fin,2,TA,TA,Y,292,44,0,182,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,222000,35,1,96,0,0,0,0,0,0,0,0
RL,7314,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,Av,GLQ,724,Unf,0,508,GasA,5,Y,SBrkr,1232,0,0,1232,1,0,2,0,2,1,8,0,NoFireplace,Attchd,RFn,2,TA,TA,Y,132,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,194500,16,0,112,0,0,0,0,0,0,0,0
RL,11475,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Duplex,1Story,5,Gable,CompShg,VinylSd,VinylSd,3,CBlock,TA,TA,No,Unf,0,Unf,0,1584,GasA,3,Y,SBrkr,1776,0,0,1776,1,0,2,0,4,2,8,0,NoFireplace,Detchd,Unf,3,TA,TA,Y,0,25,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,COD,Abnorml,110000,65,0,45,0,0,0,0,0,0,0,0
RM,6240,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,1Fam,1.5Fin,5,Gable,CompShg,MetalSd,MetalSd,3,CBlock,TA,TA,No,BLQ,152,Unf,0,628,GasA,3,Y,FuseA,848,0,360,1208,0,0,1,0,2,1,8,0,NoFireplace,Detchd,Unf,2,TA,TA,Y,0,23,112,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,103000,98,1,36,0,0,0,0,0,0,0,0
RL,5389,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,TwnhsE,1Story,5,Gable,CompShg,CemntBd,CmentBd,3,PConc,Gd,TA,No,GLQ,1180,Unf,0,415,GasA,5,Y,SBrkr,1616,0,0,1616,1,0,2,0,2,1,8,1,TA,Attchd,RFn,2,TA,TA,Y,237,152,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,236500,28,1,128,0,0,0,0,0,0,0,0
RL,9590,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,Timber,1Fam,SLvl,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Ex,TA,Av,GLQ,786,Unf,0,82,GasA,5,Y,SBrkr,1146,0,0,1146,1,0,2,0,3,1,8,1,Gd,Attchd,Fin,2,TA,TA,Y,160,22,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,187500,20,0,112,0,0,0,0,0,0,0,0
RL,11404,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,Av,ALQ,252,Unf,0,901,GasA,5,Y,SBrkr,1153,878,0,2031,0,0,2,1,3,1,8,1,TA,Attchd,Fin,2,TA,TA,Y,192,84,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,222500,25,1,112,0,0,0,0,0,0,0,0
RL,10000,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,1Fam,1Story,6,Hip,CompShg,HdBoard,HdBoard,3,CBlock,TA,TA,No,BLQ,594,Unf,0,270,GasA,5,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,8,1,TA,Attchd,RFn,1,TA,TA,Y,165,0,0,0,0,0,NoPool,GdWo,Shed,400,WD,Normal,131400,62,1,45,0,1,0,0,0,0,0,0
RL,8978,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,1Fam,1Story,5,Gable,CompShg,Plywood,Plywood,3,PConc,TA,TA,No,Unf,0,Unf,0,948,GasA,3,Y,SBrkr,948,0,0,948,0,0,1,0,3,1,8,0,NoFireplace,Attchd,Unf,1,TA,TA,Y,147,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Family,108000,55,0,45,0,0,0,0,0,0,0,0
RM,10800,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1Fam,2.5Unf,7,Gable,CompShg,Wd Sdng,Wd Sdng,3,BrkTil,Gd,TA,Mn,Rec,390,Unf,0,490,GasW,2,N,SBrkr,880,888,0,1768,0,0,1,1,2,1,8,2,TA,Detchd,Unf,2,TA,TA,N,0,341,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,163000,109,1,63,0,0,0,0,0,0,0,0
RL,8544,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Duplex,1Story,4,Gable,CompShg,Stucco,Stone,3,CBlock,NoBsmt,NoBsmt,NoBsmt,NoBsmt,0,NoBsmt,0,0,GasA,4,N,FuseF,1040,0,0,1040,0,0,2,0,2,2,8,0,NoFireplace,Detchd,Unf,2,TA,TA,Y,0,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,93500,73,0,27,0,0,0,0,0,0,0,0
RL,10463,Pave,NoAlley,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,No,Unf,0,Unf,0,893,GasA,5,Y,SBrkr,901,900,0,1801,0,0,2,1,3,1,8,1,Gd,Attchd,Fin,3,TA,TA,Y,0,116,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,239900,18,0,128,0,0,0,0,0,0,0,0
RL,10800,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Duplex,1Story,5,Gable,CompShg,Plywood,Plywood,3,CBlock,Gd,Gd,Gd,GLQ,1200,Unf,0,0,GasA,3,Y,SBrkr,1200,0,0,1200,3,0,3,0,3,1,8,0,NoFireplace,NoGarage,NoGarage,0,NoGarage,NoGarage,Y,120,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Alloca,179000,36,1,45,0,0,0,0,0,0,0,0
RL,9313,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,No,Unf,0,Unf,0,864,GasA,5,Y,SBrkr,864,864,0,1728,0,0,2,1,3,1,8,0,NoFireplace,Attchd,RFn,2,TA,TA,Y,187,56,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,190000,19,0,112,0,0,0,0,0,0,0,0
RM,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1Fam,2Story,7,Gable,CompShg,Wd Sdng,Wd Shng,4,BrkTil,Fa,Fa,No,Unf,0,Unf,0,264,GasA,5,Y,SBrkr,768,664,0,1432,0,0,2,0,2,1,8,0,NoFireplace,Detchd,Unf,2,TA,Gd,Y,270,0,112,0,0,0,NoPool,GdPrv,NoMiscFeature,0,WD,Abnorml,132000,113,1,45,0,0,0,0,0,0,0,0
RL,6768,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,1Fam,1Story,8,Hip,CompShg,HdBoard,HdBoard,4,CBlock,TA,TA,Mn,GLQ,832,Unf,0,80,GasA,4,Y,SBrkr,912,0,0,912,1,1,1,0,3,1,8,0,NoFireplace,Detchd,Unf,1,TA,TA,Y,168,0,0,0,0,0,NoPool,GdPrv,NoMiscFeature,0,WD,Normal,142000,62,1,72,0,1,0,0,0,0,0,0
RL,8450,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,No,Unf,0,Unf,0,1349,GasA,5,Y,SBrkr,1349,0,0,1349,0,0,2,0,3,1,8,0,NoFireplace,Attchd,Unf,2,TA,TA,Y,120,55,0,0,0,0,NoPool,GdPrv,NoMiscFeature,0,WD,Normal,179000,23,1,63,0,0,0,0,0,0,0,0
RL,12886,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,1Fam,SLvl,6,Gable,CompShg,HdBoard,HdBoard,3,CBlock,Gd,TA,Av,ALQ,444,Unf,0,76,GasA,5,Y,SBrkr,1464,0,0,1464,0,1,2,0,3,1,6,1,TA,Attchd,RFn,2,TA,TA,Y,302,0,0,0,100,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,175000,60,1,45,0,0,0,0,0,0,0,0
RL,5395,Pave,NoAlley,IR1,HLS,AllPub,Inside,Gtl,StoneBr,TwnhsE,1Story,5,Gable,CompShg,HdBoard,HdBoard,3,PConc,Gd,TA,No,GLQ,733,Unf,0,604,GasA,4,Y,SBrkr,1337,0,0,1337,1,0,2,0,2,1,8,1,TA,Attchd,RFn,2,TA,TA,Y,96,0,70,168,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,180000,30,0,128,0,0,0,0,0,0,0,0
RL,8963,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,1Fam,2Story,9,Hip,CompShg,VinylSd,VinylSd,4,CBlock,TA,Gd,No,GLQ,575,ALQ,80,487,GasA,5,Y,SBrkr,1175,1540,0,2715,0,1,3,1,4,1,8,2,TA,BuiltIn,Fin,2,TA,TA,Y,0,204,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,299800,47,1,160,0,0,0,0,0,0,0,0
RL,8795,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,No,GLQ,300,Unf,0,652,GasA,5,Y,SBrkr,980,1276,0,2256,0,0,2,1,4,1,8,1,TA,BuiltIn,Fin,2,TA,TA,Y,224,54,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,236000,23,0,112,0,0,0,0,0,0,0,0
RM,11700,Pave,Pave,IR1,Lvl,AllPub,Corner,Gtl,OldTown,1Fam,2Story,7,Mansard,CompShg,Stucco,Stucco,3,Stone,TA,Fa,No,Unf,0,Unf,0,1240,GasW,3,N,SBrkr,1320,1320,0,2640,0,0,1,1,4,1,8,1,Gd,Detchd,Unf,4,TA,TA,N,181,0,386,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,265979,143,1,112,0,0,0,0,0,0,0,0
RL,10593,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,1Fam,1Story,5,Hip,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,No,GLQ,919,Unf,0,801,GasA,5,Y,SBrkr,1720,0,0,1720,1,0,2,0,3,1,8,1,TA,Attchd,Fin,2,TA,TA,Y,240,56,154,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,260400,27,0,112,0,0,0,0,0,0,0,0
RL,8405,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1Fam,1.5Fin,3,Gable,CompShg,WdShing,Wd Shng,3,Slab,NoBsmt,NoBsmt,NoBsmt,NoBsmt,0,NoBsmt,0,0,Wall,3,N,FuseF,1088,441,0,1529,0,0,2,0,4,1,5,0,NoFireplace,Detchd,Unf,1,TA,TA,N,92,0,185,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,98000,78,1,36,0,0,0,0,0,0,0,0
RM,8800,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,1Fam,1.5Fin,7,Gable,CompShg,Wd Sdng,Wd Sdng,3,BrkTil,TA,Fa,No,Unf,0,Unf,0,576,GasA,4,Y,SBrkr,792,348,0,1140,0,0,1,0,3,1,6,0,NoFireplace,NoGarage,NoGarage,0,NoGarage,NoGarage,N,0,160,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,96500,113,1,36,0,0,0,0,0,0,0,0
RL,7750,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,No,Unf,0,Unf,0,660,GasA,5,Y,SBrkr,660,660,0,1320,0,0,2,1,3,1,8,0,NoFireplace,Attchd,Fin,2,TA,TA,Y,0,48,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,162000,20,0,112,0,0,0,1,0,0,0,0
RL,9236,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,4,PConc,Gd,TA,Gd,GLQ,1200,Unf,0,279,GasA,5,Y,SBrkr,1494,0,0,1494,1,0,2,0,3,1,8,0,NoFireplace,Attchd,RFn,2,TA,TA,Y,168,27,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,217000,26,0,72,0,0,0,0,0,0,0,0
RL,10240,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,Mn,Unf,0,Unf,0,1030,GasA,4,Y,SBrkr,1038,1060,0,2098,0,0,2,1,3,1,8,1,Gd,Attchd,RFn,3,TA,TA,Y,192,52,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,275500,18,0,160,0,0,0,0,0,0,0,0
RL,7930,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,8,Gable,CompShg,Plywood,Plywood,3,CBlock,TA,TA,No,GLQ,439,LwQ,472,115,GasA,4,Y,SBrkr,1026,0,0,1026,1,0,1,0,3,1,8,0,NoFireplace,Detchd,RFn,2,TA,TA,Y,171,48,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,156000,54,1,72,0,0,0,0,0,0,0,0
FV,3230,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,TwnhsE,2Story,5,Gable,CompShg,MetalSd,MetalSd,3,PConc,Gd,TA,No,GLQ,381,Unf,0,348,GasA,4,Y,SBrkr,742,729,0,1471,0,0,2,1,3,1,8,0,NoFireplace,Detchd,Unf,2,TA,TA,Y,0,24,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,172500,24,0,54,0,0,0,0,0,0,0,0
RL,10769,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,Av,GLQ,20,Unf,0,846,GasA,5,Y,SBrkr,866,902,0,1768,0,0,2,1,3,1,8,0,NoFireplace,Attchd,RFn,2,TA,TA,Y,144,105,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,212000,16,0,128,0,0,0,0,0,0,0,0
RL,11616,Pave,NoAlley,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,1Fam,2Story,5,Hip,CompShg,HdBoard,HdBoard,3,CBlock,TA,TA,Mn,Rec,438,Unf,0,234,GasA,3,Y,SBrkr,672,714,0,1386,0,0,2,1,3,1,8,1,TA,Attchd,Fin,2,TA,TA,Y,335,0,0,0,0,0,NoPool,GdPrv,NoMiscFeature,0,WD,Abnorml,158900,45,0,54,0,0,0,0,0,0,0,0
FV,2280,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Twnhs,2Story,5,Gable,CompShg,MetalSd,MetalSd,3,PConc,Gd,TA,No,ALQ,549,Unf,0,195,GasA,4,Y,SBrkr,757,744,0,1501,0,0,2,1,3,1,8,0,NoFireplace,Detchd,Unf,2,TA,TA,Y,0,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,179400,24,0,63,0,0,0,0,0,0,0,0
RL,12257,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,Av,LwQ,56,ALQ,64,1198,GasA,5,Y,SBrkr,1328,1203,0,2531,0,0,2,1,4,1,8,1,TA,Attchd,RFn,3,TA,TA,Y,222,98,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,290000,28,0,128,0,0,0,0,0,0,0,0
